postal_code,zip_emb_0,zip_emb_1,zip_emb_2,zip_emb_3,zip_emb_4,zip_emb_5,zip_emb_6,zip_emb_7,zip_emb_8,zip_emb_9,zip_emb_10,zip_emb_11,zip_emb_12,zip_emb_13,zip_emb_14,zip_emb_15,zip_emb_16,zip_emb_17,zip_emb_18,zip_emb_19,zip_emb_20,zip_emb_21,zip_emb_22,zip_emb_23,zip_emb_24,zip_emb_25,zip_emb_26,zip_emb_27,zip_emb_28,zip_emb_29,zip_emb_30,zip_emb_31
33620,0.59672785,-0.3139258,-0.30460435,-0.3429891,0.2825032,-0.011636229,-0.249639,0.3616383,-0.19256102,-0.29881638,0.34481823,0.26508987,-0.043126814,0.2910801,-0.65224195,-0.28100893,-0.88210213,-0.43261278,-0.19792335,-0.47191554,0.28026298,0.07759631,-0.36637115,-0.06728925,-0.223014,-0.5211322,1.0396383,0.4801465,-0.56108356,0.059363697,1.0395657,-0.37582457
33623,0.5692584,-0.3208424,-0.39721137,-0.36495814,0.09423241,-0.2487083,-0.34280115,0.024809223,-0.22248515,-0.38363653,0.48019964,0.1957248,0.05765116,-0.015036531,-0.5497505,-0.10685128,-0.89793026,-0.33871463,-0.24520685,-0.4259861,0.3751948,-0.02420631,-0.38593674,-0.03387232,-0.23298907,-0.45502815,0.8366366,0.539888,-0.501376,-0.103862636,0.96097195,-0.07051602
33624,0.42289847,-0.33676377,-0.23649739,-0.30656132,0.20886773,0.06233634,-0.11668919,0.29356596,-0.17548206,-0.20332558,0.259054,0.18522309,-0.05249744,0.21391892,-0.49265003,-0.18387774,-0.63023436,-0.3526705,-0.13237675,-0.33283502,0.1770432,0.050865114,-0.24683605,-0.09486784,-0.084683985,-0.4169217,0.8108497,0.3645365,-0.49172667,0.045921788,0.78535056,-0.33470345
33625,0.588795,-0.4110111,-0.37793154,-0.3608637,0.22234222,-0.056951582,-0.26069862,0.2449522,-0.20412594,-0.35248214,0.43410343,0.27097803,-0.023757797,0.14746211,-0.6495934,-0.22139621,-0.8981633,-0.4281677,-0.2220213,-0.48587716,0.32053778,0.0735051,-0.39445114,-0.12647901,-0.19510242,-0.5391542,1.0240204,0.54645133,-0.607429,-0.03651973,1.0503153,-0.2643773
33626,0.6195519,-0.38402474,-0.44108838,-0.39784825,0.11218968,-0.2373956,-0.35418522,0.058124233,-0.21724004,-0.42540246,0.5213192,0.23324133,0.045217432,-0.004133392,-0.6019223,-0.14457309,-0.9751514,-0.37582862,-0.2501307,-0.48048097,0.3988128,-0.002485007,-0.44215226,-0.06345342,-0.25536144,-0.5041368,0.93708795,0.59003234,-0.5514455,-0.13706541,1.062799,-0.08799007
33629,0.47413653,-0.7414105,-0.28801137,-0.0931745,0.35175,0.42421544,-0.057842165,0.4845264,-0.20617364,-0.21302275,0.45696706,0.36409986,-0.20333159,0.26161012,-0.7865037,-0.33827037,-0.6537005,-0.5153662,-0.2708972,-0.65856856,0.2826635,0.30714694,-0.35674727,-0.5628891,0.101546004,-0.70283,1.2845776,0.5063633,-0.82229733,0.11818052,0.9337671,-0.49844316
33634,0.5719059,-0.4207264,-0.366037,-0.2957751,0.2806609,0.003879337,-0.23624465,0.26743492,-0.23474102,-0.33586705,0.43540722,0.3022563,-0.031647645,0.17272101,-0.6984129,-0.22116438,-0.84454715,-0.45155522,-0.2578063,-0.4893055,0.33084455,0.109814376,-0.34003896,-0.1890093,-0.15106905,-0.5808159,1.0549278,0.5661949,-0.66386503,0.012199424,1.0056834,-0.28192666
33635,0.5772721,-0.3344988,-0.42626894,-0.39861137,0.031004526,-0.30085394,-0.36283123,-0.037769828,-0.20930819,-0.40836257,0.5013018,0.16528626,0.07153627,-0.07890159,-0.5017067,-0.08888839,-0.9262508,-0.31035236,-0.23336549,-0.42770886,0.38880122,-0.057959244,-0.43037593,-0.019956857,-0.24416247,-0.42432502,0.7924906,0.5399034,-0.4613413,-0.16503006,0.9650233,-0.0066548586
33637,0.47833592,-0.1884197,-0.25593555,-0.38216352,0.14315513,-0.14055894,-0.22803587,0.18898591,-0.19453,-0.25630474,0.27168065,0.13120563,0.017572183,0.16762058,-0.42275858,-0.15918314,-0.7398776,-0.29161665,-0.13346253,-0.29126906,0.23662665,-0.069725424,-0.29378617,0.092230566,-0.20880759,-0.3557746,0.72003645,0.35618266,-0.36193773,-0.0018495694,0.8026985,-0.23338228
33647,0.4315207,-0.21490294,-0.22981124,-0.2687379,0.3095847,0.063390486,-0.13349566,0.31150508,-0.20408204,-0.2098919,0.21065478,0.21271773,-0.004910879,0.28279763,-0.549549,-0.16873771,-0.6011306,-0.38231567,-0.14942618,-0.27658707,0.17756423,0.067697555,-0.13764589,-0.03992103,-0.10873875,-0.4356186,0.78321725,0.40281746,-0.50308704,0.10179152,0.74930775,-0.36597443
33689,0.47838587,-0.7020537,-0.40008485,-0.21721226,0.33612943,0.29900107,-0.08432338,0.36834887,-0.20748354,-0.2923376,0.4633544,0.34968686,-0.12397721,0.15026006,-0.7160345,-0.2699514,-0.6956912,-0.48971117,-0.23297553,-0.54454434,0.29361504,0.21627206,-0.3627084,-0.44295013,0.01961197,-0.66556835,1.1481299,0.5622312,-0.7727054,-0.018568538,0.9315119,-0.39568418
33701,0.48386908,-0.48815516,-0.37204242,-0.21371451,0.19947389,-0.023623567,-0.23618564,0.10359471,-0.21500069,-0.32895607,0.47823918,0.26343817,0.009045461,0.028196223,-0.6270833,-0.12770647,-0.72325635,-0.39092135,-0.24708189,-0.44117266,0.3636819,0.070228666,-0.31154388,-0.20757692,-0.107157946,-0.5511406,0.9024176,0.52098,-0.6073662,-0.028691106,0.87949324,-0.20891249
33702,0.45431846,-0.32878458,-0.38390374,-0.35824415,0.1605134,-0.1485276,-0.22357586,0.04261293,-0.23667912,-0.347067,0.36623782,0.16044442,0.07317096,0.0017738603,-0.4718269,-0.08050999,-0.70306504,-0.30677012,-0.19471188,-0.27760673,0.30174404,-0.059038013,-0.2658971,-0.0246118,-0.15639102,-0.42686757,0.6641715,0.4777572,-0.45729718,-0.084097885,0.77232784,-0.13546312
33703,0.56219333,-0.4706773,-0.46124566,-0.30665857,0.21355852,-0.119689025,-0.29294175,0.06895891,-0.23542665,-0.42528754,0.51424223,0.27677035,0.053795643,0.0024237074,-0.6569737,-0.1339373,-0.849607,-0.40939885,-0.26502162,-0.44254994,0.40660605,0.03517306,-0.36043638,-0.14899378,-0.18941185,-0.57855624,0.9219864,0.61016905,-0.6172361,-0.09714415,0.9857302,-0.16028292
33704,0.49105018,-0.44916952,-0.39413095,-0.25550014,0.19619724,-0.07139502,-0.24620429,0.07381938,-0.22180274,-0.35615802,0.46417195,0.24724545,0.039466612,0.01659174,-0.6062337,-0.11057323,-0.73857,-0.37949598,-0.23740868,-0.39946938,0.3595509,0.03907904,-0.30025017,-0.1525187,-0.13739708,-0.53199273,0.8516522,0.53565085,-0.5792676,-0.056382366,0.87840647,-0.17929095
33705,0.48386908,-0.48815516,-0.37204242,-0.21371451,0.19947389,-0.023623567,-0.23618564,0.103594705,-0.21500069,-0.32895607,0.47823918,0.26343817,0.009045461,0.028196223,-0.6270833,-0.12770644,-0.72325635,-0.39092135,-0.24708189,-0.44117266,0.3636819,0.070228666,-0.31154394,-0.20757689,-0.107157946,-0.5511406,0.9024176,0.52098,-0.6073662,-0.028691106,0.87949324,-0.20891249
33706,0.4681192,-0.46893612,-0.32332748,-0.12840748,0.24381664,0.03925478,-0.21440393,0.16152307,-0.22262423,-0.284159,0.46072227,0.2804575,-0.021524291,0.08396171,-0.65381044,-0.14133891,-0.6605544,-0.4041,-0.29560918,-0.45547682,0.34365398,0.118801594,-0.28868246,-0.27282202,-0.065842375,-0.5794239,0.9258005,0.51537204,-0.64900017,0.06521215,0.84243876,-0.2577461
33707,0.45680487,-0.46047378,-0.3339612,-0.21999425,0.21442497,0.010321736,-0.19961539,0.15768197,-0.22022186,-0.28796953,0.4286865,0.2507434,-0.014784761,0.06945418,-0.6048906,-0.14164358,-0.6842159,-0.38259244,-0.23548673,-0.4202128,0.32156342,0.071856976,-0.28868067,-0.20149584,-0.08679502,-0.53198105,0.8865054,0.48199746,-0.59595346,0.008816637,0.83958703,-0.24942388
33708,0.45504338,-0.27704024,-0.36583805,-0.37579417,0.14312826,-0.18953405,-0.23696494,0.042302337,-0.24225497,-0.33639216,0.34970838,0.14078014,0.07845402,0.0043984912,-0.4529065,-0.071807444,-0.7144717,-0.29108456,-0.19583274,-0.264332,0.29512778,-0.076518595,-0.25865608,0.013288185,-0.17377874,-0.40211353,0.64112395,0.46749386,-0.43628913,-0.06894479,0.76224005,-0.120208904
33709,0.5363978,-0.35678613,-0.4257939,-0.4129951,0.17443828,-0.19192672,-0.2793471,0.08169594,-0.24953678,-0.3901561,0.4249819,0.19854088,0.059566833,0.0076730363,-0.5429047,-0.12953323,-0.8476273,-0.3460204,-0.22070728,-0.36309993,0.35233465,-0.049794093,-0.34724724,-0.0254606,-0.21193454,-0.47883388,0.8018532,0.53376734,-0.50930697,-0.09815424,0.91312957,-0.14724986
33710,0.5672317,-0.47731242,-0.44406807,-0.32753098,0.2216272,-0.0989958,-0.2794733,0.12616515,-0.23604335,-0.4038949,0.5015067,0.28146136,0.023612672,0.033574034,-0.6643368,-0.16419435,-0.8684871,-0.41836315,-0.25793004,-0.4651171,0.38956356,0.045535475,-0.37777084,-0.15517156,-0.18731707,-0.58215666,0.9685566,0.5940218,-0.629084,-0.07763197,1.0103208,-0.19832392
33711,0.49031526,-0.48367932,-0.3656003,-0.21576343,0.21014932,-0.014044758,-0.22935724,0.13145694,-0.21643995,-0.3235547,0.47130978,0.26871508,-0.003129229,0.0495133,-0.6344536,-0.14068738,-0.72878957,-0.39879262,-0.2534024,-0.44698942,0.3529617,0.079903364,-0.31854105,-0.21370594,-0.10875785,-0.5591795,0.9213616,0.5232841,-0.61910594,-0.012909673,0.8930181,-0.22483832
33712,0.5509382,-0.5522629,-0.41761798,-0.20932749,0.23012012,-0.017771546,-0.27279487,0.1310225,-0.21886766,-0.37598592,0.5484727,0.32052094,-0.003681872,0.036572322,-0.7172034,-0.16599235,-0.81658626,-0.44308484,-0.2869485,-0.525829,0.4146839,0.111099064,-0.3746366,-0.2627589,-0.13309792,-0.62925726,1.0378478,0.593678,-0.6877272,-0.036695786,1.0012698,-0.224496
33713,0.5509382,-0.5522629,-0.41761798,-0.20932749,0.23012012,-0.017771546,-0.27279487,0.1310225,-0.21886766,-0.37598592,0.5484727,0.32052094,-0.003681872,0.036572322,-0.7172034,-0.16599235,-0.81658626,-0.44308484,-0.2869485,-0.525829,0.4146839,0.111099064,-0.37463653,-0.26275897,-0.13309792,-0.62925726,1.0378478,0.593678,-0.6877272,-0.036695786,1.0012698,-0.224496
33714,0.65130335,-0.51881045,-0.5288656,-0.33589545,0.24414167,-0.15169898,-0.35037425,0.08496989,-0.24817584,-0.49650967,0.59144294,0.33160305,0.055195224,9.413809e-06,-0.749615,-0.17306691,-0.9836117,-0.46151423,-0.30892736,-0.5256991,0.470803,0.0587489,-0.43657058,-0.17671297,-0.24165225,-0.6567463,1.0565481,0.7026651,-0.6924432,-0.12304134,1.1325057,-0.15930381
33715,0.36437893,-0.33136156,-0.25553924,-0.12282181,0.20794457,0.00559969,-0.16938373,0.09502088,-0.22432238,-0.21981044,0.34620357,0.18905957,0.020040333,0.06973214,-0.5170044,-0.062461942,-0.50606024,-0.32173577,-0.24677078,-0.29801816,0.26419652,0.05038199,-0.16641541,-0.1662712,-0.039160997,-0.4564776,0.68395084,0.41797057,-0.5189891,0.087880895,0.64155304,-0.21670732
33716,0.46130866,-0.2946804,-0.3927275,-0.40531838,0.1613632,-0.18043928,-0.22763196,0.04454502,-0.24782608,-0.35619622,0.34594244,0.14529397,0.08266547,0.002504658,-0.45096046,-0.08296716,-0.72495806,-0.2963315,-0.18636002,-0.25458497,0.29451516,-0.087954715,-0.2675528,0.019480899,-0.1776919,-0.40870085,0.63758445,0.47510865,-0.43304527,-0.0957871,0.7715344,-0.12878416
33755,0.5509521,-0.35317224,-0.3841552,-0.29803208,0.2795463,-0.101250105,-0.2769454,0.17527843,-0.25829417,-0.36963362,0.44196934,0.27937686,0.03996575,0.12064536,-0.6814848,-0.15588635,-0.8237039,-0.41681254,-0.27562952,-0.40914255,0.35108778,0.05705312,-0.29086196,-0.095958754,-0.19865388,-0.56535685,0.9429042,0.5882468,-0.6237651,0.009650253,0.96330035,-0.23785117
33756,0.54519445,-0.316378,-0.41433686,-0.36970484,0.25609526,-0.15467654,-0.27481517,0.13594522,-0.2706831,-0.39113808,0.4135406,0.24183555,0.06473334,0.0757111,-0.61878496,-0.13581973,-0.8326415,-0.38528147,-0.2522009,-0.35727328,0.3443202,-0.0016033947,-0.29122877,-0.035290644,-0.21794552,-0.5229525,0.85026926,0.580011,-0.5682153,-0.041758545,0.9234909,-0.19235867
33759,0.48904645,-0.26931965,-0.34849435,-0.3818315,0.18732429,-0.17399311,-0.2482816,0.115141094,-0.24497879,-0.3370247,0.36010516,0.17849834,0.066331014,0.08042156,-0.5196855,-0.10966714,-0.7644751,-0.3269433,-0.19973122,-0.29518378,0.29461715,-0.04067406,-0.25988925,0.029167816,-0.20004398,-0.43433228,0.74691755,0.48756728,-0.47840318,-0.032501794,0.84169483,-0.17976463
33760,0.5184358,-0.22259893,-0.40639764,-0.4767654,0.15862508,-0.26921314,-0.2772851,0.05705607,-0.2744549,-0.3820318,0.3535437,0.14116304,0.09276181,0.009961255,-0.44835603,-0.10067943,-0.82405365,-0.29047984,-0.20240857,-0.26499176,0.32370386,-0.12954243,-0.3105021,0.09976738,-0.24261603,-0.40223116,0.6583799,0.48554567,-0.41009602,-0.10166829,0.82073253,-0.111427054
33761,0.7111112,-0.38198766,-0.44552344,-0.31331643,0.21210852,-0.2418523,-0.43303183,0.12045782,-0.24828371,-0.46627247,0.6101992,0.32903957,0.043099523,0.09140127,-0.7792948,-0.19616368,-1.0739993,-0.45450288,-0.35111976,-0.5875559,0.478345,0.0735825,-0.46071076,-0.102429196,-0.30946136,-0.63200957,1.1401403,0.68921304,-0.6755559,-0.040469684,1.2175972,-0.16003844
33762,0.52106655,-0.24425057,-0.42901248,-0.47514528,0.16529003,-0.2612819,-0.27180248,0.043261174,-0.2699294,-0.4018703,0.35875475,0.1452681,0.10076763,0.0015337132,-0.45152324,-0.09750855,-0.8185718,-0.29651803,-0.2067103,-0.25840628,0.32291475,-0.12556611,-0.3143106,0.08116336,-0.2396918,-0.41403046,0.64950407,0.5085188,-0.4206155,-0.11752843,0.82944894,-0.102697045
33763,0.5319245,-0.3118521,-0.36180508,-0.32956117,0.23019904,-0.14677602,-0.27911133,0.14189874,-0.2500112,-0.35610807,0.41805637,0.2362182,0.05353456,0.107898876,-0.6162579,-0.13629979,-0.8108976,-0.37600198,-0.24741416,-0.37067974,0.33570156,0.015233189,-0.2840994,-0.03490767,-0.20633864,-0.5077948,0.8692217,0.54162705,-0.5574918,-0.0034191534,0.92685413,-0.20985065
33764,0.646761,-0.31550753,-0.5095304,-0.4665988,0.26290995,-0.26166472,-0.35074985,0.106325105,-0.2932244,-0.49391687,0.47673017,0.26601547,0.099797904,0.044819925,-0.65868324,-0.15806243,-0.9969207,-0.40851018,-0.28003132,-0.3927769,0.4148778,-0.040163144,-0.37838554,0.01811248,-0.31062824,-0.56462306,0.91087097,0.66803694,-0.58394885,-0.11338433,1.0596719,-0.14528996
33765,0.5958706,-0.33433634,-0.41442502,-0.35948572,0.2670153,-0.16994798,-0.31661126,0.16160965,-0.26358998,-0.4121673,0.46329504,0.27788037,0.0612882,0.11575669,-0.6872035,-0.16379133,-0.90621924,-0.41680253,-0.27531052,-0.4160031,0.37628874,0.03011702,-0.32576096,-0.041658223,-0.25053605,-0.56473106,0.96208245,0.6164342,-0.6131109,-0.022262715,1.0301126,-0.21448246
33767,0.3962916,-0.2830319,-0.26315552,-0.21820329,0.2357674,-0.025539985,-0.1764473,0.15472299,-0.23971081,-0.23754607,0.31671304,0.19255765,0.02425809,0.12462838,-0.5327321,-0.09511693,-0.58212745,-0.33268797,-0.2206824,-0.28658134,0.24616057,0.031015664,-0.16753621,-0.08598493,-0.091426134,-0.44604382,0.725269,0.429871,-0.5111997,0.07389597,0.704486,-0.248132
33770,0.6011768,-0.31981358,-0.4853328,-0.39175993,0.25610834,-0.21950237,-0.33047822,0.082056865,-0.28491348,-0.4633001,0.46718425,0.26342434,0.09741447,0.031696733,-0.6534348,-0.12589148,-0.91538095,-0.40193805,-0.29037797,-0.3817507,0.40060654,-0.013251111,-0.33574736,-0.036807343,-0.26593193,-0.558339,0.8722158,0.6590487,-0.594145,-0.087849684,0.9924786,-0.13073279
33771,0.5806253,-0.26876736,-0.4629175,-0.47364786,0.21140248,-0.27006736,-0.31807682,0.07413054,-0.2870292,-0.44090092,0.41712785,0.20336239,0.10134748,0.017799025,-0.55833316,-0.12426221,-0.9129827,-0.34951916,-0.23959084,-0.3291049,0.3741352,-0.0863636,-0.3371004,0.0611953,-0.2775326,-0.48286834,0.7820844,0.58146656,-0.49791202,-0.113358326,0.9372901,-0.123748854
33772,0.54790443,-0.27313837,-0.4567297,-0.4467823,0.15800738,-0.28558633,-0.31441876,0.009427929,-0.26575944,-0.4344511,0.4138859,0.17202415,0.11651518,-0.027474161,-0.5140228,-0.08319314,-0.86479163,-0.32228017,-0.23272969,-0.3036188,0.36387897,-0.0956515,-0.3222068,0.04635638,-0.25828832,-0.45046827,0.70695287,0.5718471,-0.47230363,-0.12806222,0.8918266,-0.06951472
33773,0.6223056,-0.2888592,-0.5077421,-0.51227057,0.1936337,-0.31699222,-0.35366696,0.04467476,-0.29181463,-0.48019898,0.4541238,0.20561145,0.10763819,-0.02197535,-0.55991566,-0.13437682,-0.9853765,-0.35234374,-0.25377983,-0.3602262,0.41027966,-0.10861207,-0.397184,0.06351839,-0.30680853,-0.49574092,0.80241257,0.6087631,-0.49740407,-0.15363327,0.9916769,-0.08996092
33774,0.47765344,-0.24202523,-0.43278617,-0.38528246,0.14940214,-0.26059768,-0.28818914,-0.048592206,-0.26590395,-0.4042514,0.37953687,0.15024705,0.13953704,-0.054094385,-0.47959292,-0.024612725,-0.752403,-0.2953462,-0.22300981,-0.24308048,0.34060204,-0.09615735,-0.23917453,0.037478536,-0.2155878,-0.41349813,0.5977901,0.5446385,-0.44296905,-0.11927711,0.77379644,-0.038652934
33776,0.5268658,-0.2566709,-0.46238476,-0.4271862,0.15318687,-0.2893226,-0.31226903,-0.028803524,-0.26817954,-0.43871045,0.40598673,0.16409747,0.13658693,-0.046322588,-0.50074375,-0.05300711,-0.82837665,-0.3108247,-0.23610805,-0.27474898,0.36188287,-0.10018166,-0.29367965,0.04434195,-0.2490873,-0.4384348,0.6543753,0.577876,-0.46197698,-0.1350882,0.85099304,-0.04026646
33777,0.6374038,-0.30322656,-0.5251816,-0.5122255,0.18080828,-0.33053768,-0.3639917,0.027085755,-0.28517544,-0.5005363,0.47316754,0.20989458,0.11340483,-0.03528071,-0.5661999,-0.12934381,-1.0021267,-0.3565826,-0.26310843,-0.37117386,0.42161426,-0.1042076,-0.41440254,0.05064179,-0.31466028,-0.5066536,0.80941767,0.6320627,-0.5086705,-0.17007694,1.0167911,-0.067913786
33778,0.6428441,-0.3008435,-0.54413223,-0.46370792,0.2258023,-0.3190616,-0.38354167,0.015692068,-0.29643843,-0.5258311,0.4962111,0.24934839,0.13925958,-0.025962163,-0.6427616,-0.109839395,-1.001155,-0.39028877,-0.29063028,-0.3765815,0.44350561,-0.06447904,-0.36906964,0.024309486,-0.32354328,-0.5487629,0.8464954,0.6987498,-0.56747943,-0.1551069,1.0383176,-0.06387895
33781,0.6197135,-0.40133986,-0.5069289,-0.43478262,0.22496891,-0.21601918,-0.32989073,0.08518659,-0.26749045,-0.47645974,0.4968822,0.2600913,0.07681873,0.0066686943,-0.6429393,-0.15778792,-0.9626924,-0.40307185,-0.26641113,-0.42343765,0.41601202,-0.025357917,-0.39969635,-0.05114536,-0.26432124,-0.56491256,0.9149491,0.6433705,-0.5892996,-0.13127914,1.0463449,-0.14290272
33782,0.58108604,-0.2930499,-0.47256285,-0.48694208,0.17397134,-0.27945098,-0.31463027,0.047752544,-0.2750454,-0.4444034,0.42429566,0.1860855,0.094659336,-0.0119528845,-0.5188846,-0.12347329,-0.91413724,-0.33325043,-0.23380457,-0.3330729,0.37523887,-0.10451713,-0.3738166,0.051317364,-0.27031356,-0.46895793,0.75596184,0.5630208,-0.47400022,-0.14106056,0.9337069,-0.099051714
33785,0.42739576,-0.22498697,-0.3993405,-0.3606307,0.13980617,-0.23215525,-0.25410476,-0.056521047,-0.25936994,-0.36879355,0.34097952,0.12789868,0.1394707,-0.050724063,-0.44160926,-0.0019031912,-0.6742034,-0.27322835,-0.20200367,-0.20123412,0.30754405,-0.09928571,-0.19053738,0.040180683,-0.18244004,-0.37999055,0.53172535,0.50319135,-0.41430482,-0.10502907,0.69631714,-0.04218462
34211,0.87109834,0.37592316,-0.14385381,0.23500353,-0.15088251,-0.712938,-0.9764166,-0.30135387,-0.4467193,-0.11298533,0.8331467,0.26324534,-0.11921478,-0.056573946,-0.6776992,-0.0617508,-1.1083488,-0.16728969,-0.4930045,-1.1174165,0.9543853,0.033385396,-0.29817092,0.0482862,-0.45817792,-0.3741063,1.0090661,0.35613662,-0.44856006,0.15592852,0.6568642,0.26445085
34221,0.87109834,0.37592316,-0.14385381,0.23500353,-0.15088251,-0.712938,-0.9764166,-0.30135387,-0.4467193,-0.11298533,0.8331467,0.26324534,-0.11921478,-0.056573946,-0.6776992,-0.0617508,-1.1083488,-0.16728969,-0.4930045,-1.1174165,0.9543853,0.033385396,-0.29817092,0.0482862,-0.45817792,-0.3741063,1.0090661,0.35613662,-0.44856006,0.15592852,0.6568642,0.26445085
34604,0.8342355,0.29976487,-0.114827365,0.38134566,-0.14171988,-0.7024366,-1.0161127,-0.4113412,-0.518764,-0.11834265,0.8745685,0.27999204,-0.11159926,-0.10780786,-0.71177465,-0.027727082,-1.0480589,-0.16386743,-0.5070253,-1.1763091,1.1014022,0.037947565,-0.20861565,0.013653189,-0.39730835,-0.37581152,0.96946913,0.305203,-0.43919772,0.18134622,0.5162655,0.28718004
34606,0.78368986,-0.05628706,-0.50722706,-0.5717468,0.21606037,-0.40357393,-0.4023582,0.103694394,-0.2793904,-0.51499075,0.41546136,0.2151732,0.07920896,0.071636856,-0.5175255,-0.19551206,-1.1010226,-0.3400094,-0.23675396,-0.36951935,0.4877306,-0.15959695,-0.50166893,0.24701998,-0.46644515,-0.5398559,0.7848422,0.5222018,-0.36297488,-0.23416644,1.0344385,-0.08740842
34607,0.5509719,-0.009997591,-0.3079582,-0.4221928,0.11020899,-0.33122158,-0.29143706,0.047196854,-0.27269188,-0.31923884,0.31117386,0.13269408,0.062421933,0.055905603,-0.36584938,-0.06431055,-0.7804606,-0.24738036,-0.2038806,-0.24002098,0.3532967,-0.16504905,-0.30325305,0.20728707,-0.2955696,-0.36465394,0.5785156,0.36393017,-0.2989159,-0.084055595,0.7041936,-0.04799302
34608,0.649337,-0.061288122,-0.45053262,-0.5773107,0.19855103,-0.31662518,-0.30047205,0.10724602,-0.25672245,-0.43388903,0.29725277,0.12434639,0.07413358,0.06435587,-0.40262783,-0.17646092,-0.9291899,-0.27060312,-0.14596434,-0.26160073,0.38263485,-0.18461987,-0.40482545,0.2642995,-0.37175256,-0.44322488,0.60489786,0.40305325,-0.26712537,-0.23167387,0.8623624,-0.14164883
34609,0.649337,-0.061288122,-0.45053262,-0.5773107,0.19855103,-0.31662518,-0.30047205,0.10724602,-0.25672245,-0.43388903,0.29725277,0.12434639,0.07413358,0.06435587,-0.40262783,-0.17646092,-0.9291899,-0.27060312,-0.14596434,-0.26160073,0.38263485,-0.18461987,-0.40482545,0.2642995,-0.37175256,-0.44322488,0.60489786,0.40305325,-0.26712537,-0.23167387,0.8623624,-0.14164883
34610,0.8619344,0.44618857,-0.13194406,0.09229487,-0.13020578,-0.6671813,-0.84548223,-0.20133793,-0.3432348,-0.13804616,0.69799167,0.2573716,-0.09138168,0.04844176,-0.6142151,-0.04470575,-1.0784794,-0.21446621,-0.40473765,-0.9346582,0.7531001,0.027358025,-0.30789572,0.108837515,-0.5173122,-0.34525007,0.98399276,0.40803495,-0.41794047,0.090709716,0.74585974,0.26264152
34619,0.62734574,-0.31495452,-0.46383506,-0.43037337,0.26240355,-0.222252,-0.3298136,0.14071807,-0.2792617,-0.45631272,0.46376646,0.26959354,0.07952642,0.086325414,-0.6619748,-0.16372895,-0.9579928,-0.409691,-0.27361012,-0.39717716,0.39083576,-0.012185425,-0.3595605,0.0023855865,-0.2875728,-0.5599805,0.93075496,0.6381835,-0.59027123,-0.07477657,1.0469364,-0.17795119
34637,0.7201752,0.24655919,-0.31108266,-0.15996352,-0.05065676,-0.61538154,-0.63137186,-0.20558614,-0.29424334,-0.33079606,0.5667774,0.25801933,0.11166226,-0.064979434,-0.54981524,0.108974405,-0.96292424,-0.26282164,-0.37027556,-0.5434235,0.6466038,-0.06234099,-0.27143002,0.1458436,-0.44625312,-0.39623,0.79052484,0.5436001,-0.4389854,-0.06420914,0.76440924,0.29642755
34638,0.7201752,0.24655919,-0.31108266,-0.15996352,-0.05065676,-0.61538154,-0.63137186,-0.20558614,-0.29424334,-0.33079606,0.5667774,0.25801933,0.11166226,-0.064979434,-0.54981524,0.108974405,-0.96292424,-0.26282164,-0.37027556,-0.5434235,0.6466038,-0.06234099,-0.27143002,0.1458436,-0.44625312,-0.39623,0.79052484,0.5436001,-0.4389854,-0.06420914,0.76440924,0.29642755
34639,0.5113637,-0.11625013,-0.3413909,-0.3927528,0.23786148,-0.18684418,-0.23344967,0.11522188,-0.2693112,-0.3496465,0.29200524,0.19299634,0.097909726,0.13967143,-0.4907831,-0.08779073,-0.7293135,-0.3280124,-0.18885039,-0.2228436,0.2978324,-0.076765776,-0.18287651,0.12914991,-0.24077436,-0.4197652,0.6542869,0.4641485,-0.4187756,-0.05460172,0.7571009,-0.16453205
34652,0.7198901,-0.11419764,-0.47908556,-0.52466655,0.29741746,-0.2791304,-0.3294161,0.17434415,-0.27684742,-0.48219305,0.36629623,0.25892484,0.10295241,0.16161837,-0.5748535,-0.19537804,-0.987357,-0.39679402,-0.202109,-0.34231824,0.43109742,-0.10188433,-0.35751057,0.21619204,-0.40037632,-0.5529287,0.7983648,0.5161617,-0.41336188,-0.15668112,0.9921323,-0.22138876
34653,0.7361163,-0.04987603,-0.47643387,-0.5019228,0.29584053,-0.31859612,-0.34328964,0.14376508,-0.29770005,-0.48948783,0.37771046,0.27579892,0.116621524,0.15982276,-0.5767972,-0.16076604,-0.9725448,-0.39928055,-0.23071022,-0.3381455,0.46478078,-0.10868831,-0.33435792,0.23574422,-0.42236227,-0.570212,0.7746752,0.5164319,-0.41194683,-0.15966415,0.9667076,-0.18593149
34654,0.56841177,-0.06471257,-0.4220057,-0.48772702,0.27450988,-0.19677348,-0.20461547,0.14493527,-0.2406965,-0.40176034,0.2331947,0.1618786,0.124331184,0.17187904,-0.4179362,-0.13727808,-0.7441584,-0.31939626,-0.11314653,-0.17865063,0.3255587,-0.12631866,-0.23381583,0.24197066,-0.30845842,-0.45029578,0.54010546,0.37666443,-0.2916939,-0.16708386,0.7599231,-0.25551128
34655,0.5600614,-0.041588474,-0.32113707,-0.40993425,0.19405729,-0.26092768,-0.26655254,0.10659188,-0.27655804,-0.33319265,0.29208744,0.18390827,0.08018285,0.124812454,-0.44266784,-0.088367924,-0.75906694,-0.3061532,-0.19384556,-0.25162226,0.3452799,-0.12419288,-0.23150538,0.19991949,-0.2898301,-0.4203728,0.6237959,0.38748798,-0.34369278,-0.055169992,0.7380209,-0.14819798
